Created Time,Site,Partner Domain,OriginCity,DestinationCity,JourneyType,Out Date,Return Date,Num Adt,Num Cnn,Num Inf,Cabin Classes,Total Stops,ID,MarketingCarriers,Sessions ID,ID,Num Orders
2025-09-09 10:32:38,booking_co,booking,Cancun,Buenos Aires,One-Way,2025-09-10,,1,0,0,Y,,2445,AV,1582070507340,2495462792,0
2025-09-09 10:32:34,booking_co,booking,Cancun,Buenos Aires,One-Way,2025-09-10,,1,0,0,Y,,2445,LA,1582070507340,2495741008,0
2025-09-09 10:32:31,booking_co,booking,Cancun,Buenos Aires,One-Way,2025-09-10,,1,0,0,Y,,2445,AM,1582070507340,2495605464,0
2025-09-09 10:32:25,booking_co,booking,Cancun,Buenos Aires,One-Way,2025-09-10,,1,0,0,Y,,2445,AM,1582070507340,2495439559,0
2025-09-09 10:31:15,booking_co,booking,Atlanta,Monterrey,One-Way,2025-09-21,,1,0,0,Y,,2442,AA,1582093780490,2495557942,0
2025-09-09 10:31:11,booking_co,booking,Atlanta,Monterrey,One-Way,2025-09-21,,1,0,0,Y,,2442,AA,1582093780490,2495745021,0
2025-09-09 10:31:03,booking_co,booking,Atlanta,Monterrey,One-Way,2025-09-21,,1,0,0,Y,2,2442,"AM,NK",1582093780490,2495600948,0
2025-09-09 10:31:00,booking_co,booking,Atlanta,Monterrey,One-Way,2025-09-21,,1,0,0,Y,,2442,AA,1582093780490,2495433931,0
2025-09-09 10:30:56,booking_co,booking,Atlanta,Monterrey,One-Way,2025-09-21,,1,0,0,Y,,2442,AA,1582093780490,2495745018,0
2025-09-09 10:30:53,booking_co,booking,Atlanta,Monterrey,One-Way,2025-09-21,,1,0,0,Y,,2442,AA,1582093780490,2495497801,0
2025-09-09 10:30:51,booking_co,booking,Atlanta,Monterrey,One-Way,2025-09-21,,1,0,0,Y,,2442,AA,1582093780490,2495471225,0
2025-09-09 10:30:49,booking_co,booking,Atlanta,Monterrey,One-Way,2025-09-21,,1,0,0,Y,,2442,UA,1582093780490,2495723186,0
2025-09-09 10:30:47,booking_co,booking,Atlanta,Monterrey,One-Way,2025-09-21,,1,0,0,Y,,2442,UA,1582093780490,2495523767,0
2025-09-09 10:30:45,booking_co,booking,Atlanta,Monterrey,One-Way,2025-09-21,,1,0,0,Y,,2442,AA,1582093780490,2495451540,0
2025-09-09 10:30:43,booking_co,booking,Atlanta,Monterrey,One-Way,2025-09-21,,1,0,0,Y,,2442,AA,1582093780490,2495543991,0
2025-09-09 10:30:41,booking_co,booking,Atlanta,Monterrey,One-Way,2025-09-21,,1,0,0,Y,,2442,UA,1582093780490,2495626201,0
2025-09-09 10:30:39,booking_co,booking,Atlanta,Monterrey,One-Way,2025-09-21,,1,0,0,Y,,2442,AA,1582093780490,2495534994,0
2025-09-09 10:30:37,booking_co,booking,Atlanta,Monterrey,One-Way,2025-09-21,,1,0,0,Y,,2442,AA,1582093780490,2495636229,0
2025-09-09 10:30:29,booking_co,booking,Atlanta,Monterrey,One-Way,2025-09-21,,1,0,0,Y,,2442,AM,1582093780490,2495703559,0
2025-09-09 10:29:38,booking_co,booking,Bucaramanga,Bogota,Round-trip,2025-10-02,2025-10-26,1,0,0,Y,,4965,"AV,LA",1582074504288,2495565153,0
2025-09-09 10:28:48,booking_co,booking,Bucaramanga,Bogota,Round-trip,2025-10-02,2025-10-26,1,0,0,Y,,4965,"AV,LA",1582074504288,2495600926,0
2025-09-09 10:26:40,booking_co,booking,Bucaramanga,Bogota,Round-trip,2025-10-02,2025-10-26,1,0,0,Y,,4965,"AV,LA",1582074504288,2495663019,0
2025-09-09 10:22:31,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,"AC,KL",1582061414585,2495603484,0
2025-09-09 10:22:25,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,"AC,KL",1582061414585,2495508575,0
2025-09-09 10:22:18,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,"AC,KL",1582061414585,2495608312,0
2025-09-09 10:22:17,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,"F8,U2,WS",1582061414585,2495349843,0
2025-09-09 10:22:15,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,"F8,U2,WS",1582061414585,2495510719,0
2025-09-09 10:22:12,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,AM,1582061414585,2495386866,0
2025-09-09 10:22:09,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,"F8,U2,WS",1582061414585,2495580477,0
2025-09-09 10:22:03,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,AC,1582061414585,2495321954,0
2025-09-09 10:22:00,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,AM,1582061414585,2495628131,0
2025-09-09 10:21:55,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,"F8,U2,WS",1582061414585,2495514999,0
2025-09-09 10:21:51,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,"AM,LH",1582061414585,2495519895,0
2025-09-09 10:21:49,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,UA,1582061414585,2495590207,0
2025-09-09 10:21:46,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,AC,1582061414585,2495524820,0
2025-09-09 10:21:42,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,"AC,LH",1582061414585,2495534927,0
2025-09-09 10:21:38,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,AM,1582061414585,2495630132,0
2025-09-09 10:21:35,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,AZ,1582061414585,2495606188,0
2025-09-09 10:21:31,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,AC,1582061414585,2495581871,0
2025-09-09 10:21:29,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,EK,1582061414585,2495545515,0
2025-09-09 10:21:29,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,NH,1582051551613,2495565079,0
2025-09-09 10:21:27,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,"AC,LX",1582061414585,2495715123,0
2025-09-09 10:21:25,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,AC,1582061414585,2495425394,0
2025-09-09 10:21:25,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,"AM,SK",1582051551613,2495617109,0
2025-09-09 10:21:23,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,"LX,UA",1582061414585,2495477530,0
2025-09-09 10:21:23,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,AA,1582051551613,2495462691,0
2025-09-09 10:21:21,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,AM,1582061414585,2495607484,0
2025-09-09 10:21:20,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,"AM,UA",1582051551613,2495580469,0
2025-09-09 10:21:18,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,"AM,UA",1582051551613,2495628121,0
2025-09-09 10:21:16,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,"AC,LX",1582061414585,2495711461,0
2025-09-09 10:21:15,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,"AC,WS",1582051551613,2495711460,0
2025-09-09 10:21:12,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,AC,1582061414585,2495438687,0
2025-09-09 10:21:12,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,AA,1582051551613,2495551445,0
2025-09-09 10:21:10,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,EK,1582061414585,2495524810,0
2025-09-09 10:21:10,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,AA,1582051551613,2495582335,0
2025-09-09 10:21:09,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,"LX,UA",1582061414585,2495520980,0
2025-09-09 10:21:09,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,AA,1582051551613,2495601001,0
2025-09-09 10:21:08,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,AA,1582051551613,2495466251,0
2025-09-09 10:21:07,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,AA,1582051551613,2495462686,0
2025-09-09 10:21:05,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,AM,1582061414585,2495325977,0
2025-09-09 10:21:03,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,"AM,AZ",1582051551613,2495441856,0
2025-09-09 10:20:59,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,"LH,UA",1582061414585,2495425391,0
2025-09-09 10:20:57,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,AA,1582051551613,2495552344,0
2025-09-09 10:20:56,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,UA,1582051551613,2495206620,0
2025-09-09 10:20:54,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,"LH,UA",1582061414585,2495523689,0
2025-09-09 10:20:53,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,UX,1582051551613,2495476888,0
2025-09-09 10:20:50,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,AA,1582051551613,2495261730,0
2025-09-09 10:20:47,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,"LH,UA",1582061414585,2495546930,0
2025-09-09 10:20:44,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,AZ,1582061414585,2495463880,0
2025-09-09 10:20:43,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,2,2374,"KL,LH",1582051551613,2495418504,0
2025-09-09 10:20:42,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,AA,1582051551613,2495441850,0
2025-09-09 10:20:39,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,"F8,U2,WS",1582061414585,2495438683,0
2025-09-09 10:20:39,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,EK,1582051551613,2495460236,0
2025-09-09 10:20:32,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,"AC,LH",1582061414585,2495472496,0
2025-09-09 10:20:28,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,"AC,LX",1582061414585,2495551437,0
2025-09-09 10:20:25,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,2,2374,"KL,LH",1582051551613,2495552337,0
2025-09-09 10:20:24,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,AM,1582061414585,2495723096,0
2025-09-09 10:20:24,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,AA,1582051551613,2495619122,0
2025-09-09 10:20:23,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,AA,1582051551613,2495493531,0
2025-09-09 10:20:20,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,AZ,1582051551613,2495352793,0
2025-09-09 10:20:15,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,IB,1582051551613,2495476877,0
2025-09-09 10:20:13,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,AA,1582051551613,2495423046,0
2025-09-09 10:20:10,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,AC,1582061414585,2495624126,0
2025-09-09 10:20:10,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,"CM,DE",1582051551613,2495566182,0
2025-09-09 10:20:07,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,"CM,DE",1582051551613,2495630113,0
2025-09-09 10:20:05,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,AM,1582061414585,2495651063,0
2025-09-09 10:20:03,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,2,2374,"KL,LH",1582051551613,2495581859,0
2025-09-09 10:20:02,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,"AV,KL",1582061414585,2495527859,0
2025-09-09 10:20:01,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,UA,1582051551613,2495514984,0
2025-09-09 10:19:59,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,AM,1582061414585,2495719073,0
2025-09-09 10:19:59,booking_co,booking,Mexico City,Denver,One-Way,2025-09-30,,1,0,0,Y,,859,AA,1582084808690,2495628113,0
2025-09-09 10:19:59,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,AA,1582051551613,2495386842,0
2025-09-09 10:19:57,booking_co,booking,Mexico City,Denver,One-Way,2025-09-30,,1,0,0,Y,,859,"AA,UA",1582084808690,2495519878,0
2025-09-09 10:19:57,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,AA,1582051551613,2495541895,0
2025-09-09 10:19:56,booking_co,booking,Mexico City,Denver,One-Way,2025-09-30,,1,0,0,Y,,859,VB,1582084808690,2495624124,0
2025-09-09 10:19:55,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,AM,1582061414585,2495545500,0
2025-09-09 10:19:54,booking_co,booking,Mexico City,Denver,One-Way,2025-09-30,,1,0,0,Y,,859,"AA,UA",1582084808690,2495433838,0
2025-09-09 10:19:53,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,AA,1582051551613,2495514981,0
2025-09-09 10:19:52,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,TK,1582061414585,2495497706,0
2025-09-09 10:19:52,booking_co,booking,Mexico City,Denver,One-Way,2025-09-30,,1,0,0,Y,,859,VB,1582084808690,2495549444,0
2025-09-09 10:19:51,booking_co,booking,Mexico City,Denver,One-Way,2025-09-30,,1,0,0,Y,,859,VB,1582084808690,2495597463,0
2025-09-09 10:19:49,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,"AV,UX",1582061414585,2495508550,0
2025-09-09 10:19:48,booking_co,booking,Mexico City,Denver,One-Way,2025-09-30,,1,0,0,Y,,859,LH,1582084808690,2495439461,0
2025-09-09 10:19:48,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,AA,1582051551613,2495486852,0
2025-09-09 10:19:47,booking_co,booking,Mexico City,Denver,One-Way,2025-09-30,,1,0,0,Y,,859,VB,1582084808690,2495583352,0
2025-09-09 10:19:47,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,UA,1582051551613,2495477518,0
2025-09-09 10:19:46,booking_co,booking,Mexico City,Denver,One-Way,2025-09-30,,1,0,0,Y,,859,VB,1582084808690,2495441837,0
2025-09-09 10:19:45,booking_co,booking,Mexico City,Denver,One-Way,2025-09-30,,1,0,0,Y,,859,VB,1582084808690,2495640105,0
2025-09-09 10:19:45,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,UA,1582051551613,2495438672,0
2025-09-09 10:19:44,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,UA,1582051551613,2495460224,0
2025-09-09 10:19:43,booking_co,booking,Mexico City,Denver,One-Way,2025-09-30,,1,0,0,Y,,859,VB,1582084808690,2495619120,0
2025-09-09 10:19:42,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,UA,1582051551613,2495433836,0
2025-09-09 10:19:41,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,AY,1582061414585,2495559621,0
2025-09-09 10:19:40,booking_co,booking,Mexico City,Denver,One-Way,2025-09-30,,1,0,0,Y,,859,AC,1582084808690,2495415486,0
2025-09-09 10:19:40,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,UA,1582051551613,2495565061,0
2025-09-09 10:19:39,booking_co,booking,Mexico City,Denver,One-Way,2025-09-30,,1,0,0,Y,,859,VB,1582084808690,2495438669,0
2025-09-09 10:19:38,booking_co,booking,Mexico City,Denver,One-Way,2025-09-30,,1,0,0,Y,,859,VB,1582084808690,2495580454,0
2025-09-09 10:19:37,booking_co,booking,Mexico City,Denver,One-Way,2025-09-30,,1,0,0,Y,,859,VB,1582084808690,2495433835,0
2025-09-09 10:19:36,booking_co,booking,Mexico City,Denver,One-Way,2025-09-30,,1,0,0,Y,,859,VB,1582084808690,2495552328,0
2025-09-09 10:19:34,booking_co,booking,Mexico City,Denver,One-Way,2025-09-30,,1,0,0,Y,,859,VB,1582084808690,2495418492,0
2025-09-09 10:19:33,booking_co,booking,Mexico City,Denver,One-Way,2025-09-30,,1,0,0,Y,,859,VB,1582084808690,2495557835,0
2025-09-09 10:19:27,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,IB,1582061414585,2495206606,0
2025-09-09 10:19:25,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,AC,1582051551613,2495418489,0
2025-09-09 10:19:23,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,AM,1582061414585,2495421553,0
2025-09-09 10:19:19,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,"F8,U2,WS",1582061414585,2495249988,0
2025-09-09 10:19:17,booking_co,booking,Mexico City,Denver,One-Way,2025-09-30,,1,0,0,Y,3,859,AC,1582084808690,2495607464,0
2025-09-09 10:19:14,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,2,2374,"KL,LH",1582051551613,2495437854,0
2025-09-09 10:19:12,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,"AY,BA",1582061414585,2495580451,0
2025-09-09 10:19:12,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,UA,1582051551613,2495524787,0
2025-09-09 10:19:11,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,UA,1582051551613,2495628107,0
2025-09-09 10:19:09,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,"AV,UX",1582061414585,2495552320,0
2025-09-09 10:19:09,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,UA,1582051551613,2495712456,0
2025-09-09 10:19:07,booking_co,booking,Mexico City,Denver,One-Way,2025-09-30,,1,0,0,Y,2,859,"AC,WS",1582084808690,2495709085,0
2025-09-09 10:19:06,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,LX,1582061414585,2495520957,0
2025-09-09 10:19:04,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,"AA,IB",1582061414585,2495361857,0
2025-09-09 10:19:02,booking_co,booking,Mexico City,Denver,One-Way,2025-09-30,,1,0,0,Y,,859,VB,1582084808690,2495590179,0
2025-09-09 10:19:01,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,AM,1582061414585,2495603447,0
2025-09-09 10:18:55,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,AC,1582051551613,2495486845,0
2025-09-09 10:18:53,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,UA,1582051551613,2495412589,0
2025-09-09 10:18:52,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,KL,1582061414585,2495624110,0
2025-09-09 10:18:49,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,"AV,KL",1582061414585,2495442637,0
2025-09-09 10:18:48,booking_co,booking,Mexico City,Denver,One-Way,2025-09-30,,1,0,0,Y,3,859,"AC,WS",1582084808690,2495462658,0
2025-09-09 10:18:46,booking_co,booking,Mexico City,Denver,One-Way,2025-09-30,,1,0,0,Y,,859,"UA,WS",1582084808690,2495508542,0
2025-09-09 10:18:45,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,UA,1582051551613,2495381944,0
2025-09-09 10:18:40,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,KL,1582061414585,2495477508,0
2025-09-09 10:18:40,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,UA,1582051551613,2495583340,0
2025-09-09 10:18:38,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,AA,1582061414585,2495600834,0
2025-09-09 10:18:37,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,UA,1582051551613,2495511130,0
2025-09-09 10:18:35,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,AA,1582061414585,2495262915,0
2025-09-09 10:18:35,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,UA,1582051551613,2495379949,0
2025-09-09 10:18:33,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,TS,1582061414585,2495636118,0
2025-09-09 10:18:33,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,AA,1582051551613,2495341909,0
2025-09-09 10:18:32,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,AA,1582061414585,2495502863,0
2025-09-09 10:18:30,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,AC,1582051551613,2495603445,0
2025-09-09 10:18:26,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,AV,1582051551613,2495471114,0
2025-09-09 10:18:25,booking_co,booking,Mexico City,Denver,One-Way,2025-09-30,,1,0,0,Y,2,859,AC,1582084808690,2495352771,0
2025-09-09 10:18:23,booking_co,booking,Mexico City,Denver,One-Way,2025-09-30,,1,0,0,Y,,859,AA,1582084808690,2495729012,0
2025-09-09 10:18:23,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,UA,1582051551613,2495415473,0
2025-09-09 10:18:20,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,"AM,LH",1582051551613,2495262914,0
2025-09-09 10:18:19,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,IB,1582061414585,2495549427,0
2025-09-09 10:18:18,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,AA,1582051551613,2495506980,0
2025-09-09 10:18:17,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,AA,1582061414585,2495321921,0
2025-09-09 10:18:13,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,"AV,BA",1582061414585,2495406727,0
2025-09-09 10:18:11,booking_co,booking,Mexico City,Denver,One-Way,2025-09-30,,1,0,0,Y,2,859,"AC,WS",1582084808690,2495352768,0
2025-09-09 10:18:10,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,TK,1582061414585,2495510674,0
2025-09-09 10:18:08,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,LX,1582061414585,2495508532,0
2025-09-09 10:18:08,booking_co,booking,Mexico City,Denver,One-Way,2025-09-30,,1,0,0,Y,,859,AA,1582084808690,2495549422,0
2025-09-09 10:18:07,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,AA,1582061414585,2495721130,0
2025-09-09 10:18:06,booking_co,booking,Mexico City,Denver,One-Way,2025-09-30,,1,0,0,Y,,859,AC,1582084808690,2495643097,0
2025-09-09 10:18:03,booking_co,booking,Mexico City,Denver,One-Way,2025-09-30,,1,0,0,Y,,859,AC,1582084808690,2495321916,0
2025-09-09 10:18:02,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,"F8,U2,WS",1582061414585,2495424457,0
2025-09-09 10:18:02,booking_co,booking,Medellin,Mexico City,One-Way,2025-09-09,,1,0,0,Y,,2445,CM,1582066422008,2495638067,0
2025-09-09 10:18:02,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,2,2374,"AC,TS",1582051551613,2495321915,0
2025-09-09 10:18:01,booking_co,booking,Medellin,Mexico City,One-Way,2025-09-09,,1,0,0,Y,,2445,CM,1582066422008,2495597450,0
2025-09-09 10:18:00,booking_co,booking,Medellin,Mexico City,One-Way,2025-09-09,,1,0,0,Y,,2445,CM,1582066422008,2495551414,0
2025-09-09 10:17:59,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,AA,1582061414585,2495405849,0
2025-09-09 10:17:59,booking_co,booking,Mexico City,Denver,One-Way,2025-09-30,,1,0,0,Y,,859,AC,1582084808690,2495628090,0
2025-09-09 10:17:58,booking_co,booking,Medellin,Mexico City,One-Way,2025-09-09,,1,0,0,Y,,2445,"AM,UA",1582066422008,2495502858,0
2025-09-09 10:17:58,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,LX,1582051551613,2495381936,0
2025-09-09 10:17:57,booking_co,booking,Mexico City,Denver,One-Way,2025-09-30,,1,0,0,Y,,859,AA,1582084808690,2495582311,0
2025-09-09 10:17:56,booking_co,booking,Medellin,Mexico City,One-Way,2025-09-09,,1,0,0,Y,,2445,UA,1582066422008,2495479843,0
2025-09-09 10:17:55,booking_co,booking,Medellin,Mexico City,One-Way,2025-09-09,,1,0,0,Y,,2445,CM,1582066422008,2495527835,0
2025-09-09 10:17:55,booking_co,booking,Mexico City,Paris,One-Way,2025-09-23,,1,0,0,Y,,2374,AA,1582051551613,2495729009,0
2025-09-09 10:17:54,booking_co,booking,Amsterdam,Cancun,One-Way,2025-10-04,,1,0,0,Y,,2412,LX,1582061414585,2495400784,0
